127.0.0.1 - - [23/Aug/2022:09:11:57 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:22:55 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:22:57 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:24:54 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:27:33 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:27:57 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:28:43 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:30:04 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:31:00 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:31:41 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:31:41 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1346
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:32:42 +0900] "GET /wgt/controller/waiting HTTP/1.1" 200 1779
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:32:43 +0900] "POST /wgt/controller/waiting HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:32:43 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:32:45 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:32:46 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:32:47 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:32:47 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:32:48 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:32:49 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:32:49 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:32:50 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:33:12 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:33:14 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:33:15 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:33:16 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:33:17 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:33:44 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:33:46 +0900] "GET /wgt/controller/get_waiting HTTP/1.1" 200 1346
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:36:11 +0900] "GET /wgt/shop/viewUserShop?shopName=%EB%9E%91%EC%9D%B4 HTTP/1.1" 200 2896
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:39:51 +0900] "GET /wgt/board/home HTTP/1.1" 200 4810
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:39:51 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:39:51 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:39:51 +0900] "GET /wgt/resources/board/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:39:51 +0900] "GET /wgt/resources/board/home.css HTTP/1.1" 200 5296
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:39:51 +0900] "GET /wgt/resources/board/img/dislikeheart.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:49:26 +0900] "GET /wgt/board/home HTTP/1.1" 200 4832
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:49:26 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:49:26 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:49:34 +0900] "GET /wgt/resources/board/img/likeheart.png HTTP/1.1" 200 14312
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:49:34 +0900] "GET /wgt/board/likes?likecount=0 HTTP/1.1" 500 9244
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:50:25 +0900] "GET /wgt/board/home HTTP/1.1" 200 4832
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:50:25 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:50:25 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:50:50 +0900] "GET /wgt/board/home HTTP/1.1" 200 4832
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:50:50 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:50:50 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:09:50:51 +0900] "GET /wgt/board/likes?likecount=0 HTTP/1.1" 500 10286
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:05:24 +0900] "GET /wgt/board/home HTTP/1.1" 200 4832
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:05:24 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:05:24 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:05:25 +0900] "GET /wgt/board/likes?likecount=0 HTTP/1.1" 500 10286
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:06:14 +0900] "GET /wgt/board/home HTTP/1.1" 200 4832
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:06:14 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:06:14 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:06:15 +0900] "GET /wgt/board/likes?likecount=0 HTTP/1.1" 500 10319
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:09:59 +0900] "GET /wgt/board/home HTTP/1.1" 200 4856
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:09:59 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:09:59 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:10:08 +0900] "GET /wgt/board/home HTTP/1.1" 200 4856
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:10:08 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:10:08 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:10:24 +0900] "GET /wgt/board/home HTTP/1.1" 200 4858
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:10:24 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:10:24 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:11:36 +0900] "GET /wgt/board/home HTTP/1.1" 200 4936
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:11:36 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:11:36 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:11:46 +0900] "GET /wgt/board/likes?number=2&likecount=0 HTTP/1.1" 500 8123
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:13:51 +0900] "GET /wgt/board/likes?number=2&likecount=0 HTTP/1.1" 500 9484
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:50:28 +0900] "GET /wgt/board/home HTTP/1.1" 200 316
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:50:29 +0900] "GET /wgt/login HTTP/1.1" 200 1261
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:50:36 +0900] "POST /wgt/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:50:36 +0900] "GET /wgt/map/map HTTP/1.1" 200 13064
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:50:40 +0900] "GET /wgt/shop/viewUserShop?shopName=%EB%8B%A8%EB%B0%A4 HTTP/1.1" 200 2871
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:50:40 +0900] "GET /wgt/resources/shop/shop_Img/8af71040.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:50:40 +0900] "GET /wgt/resources/shop/menu_img/783139fa.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:50:46 +0900] "GET /wgt/board/home HTTP/1.1" 200 4912
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:50:46 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:50:46 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:51:02 +0900] "GET /wgt/board/likes?number=2&likecount=0 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:51:02 +0900] "GET /wgt/board/home HTTP/1.1" 200 4912
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:51:02 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:51:02 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:51:38 +0900] "GET /wgt/board/likes?number=2&likecount=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:51:38 +0900] "GET /wgt/board/home HTTP/1.1" 200 4912
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:51:38 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:51:38 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:51:55 +0900] "GET /wgt/board/home HTTP/1.1" 200 4912
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:51:55 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:10:51:55 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:41 +0900] "GET /wgt/board/home HTTP/1.1" 200 4922
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:41 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:41 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:45 +0900] "GET /wgt/board/likes?number=2&likecount=0 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:45 +0900] "GET /wgt/board/home?heartCSS=White HTTP/1.1" 200 4923
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:45 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:45 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:47 +0900] "GET /wgt/board/likes?number=2&likecount=-1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:47 +0900] "GET /wgt/board/home?heartCSS=White HTTP/1.1" 200 4923
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:47 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:47 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:49 +0900] "GET /wgt/board/likes?number=2&likecount=-2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:49 +0900] "GET /wgt/board/home?heartCSS=White HTTP/1.1" 200 4923
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:49 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:49 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:50 +0900] "GET /wgt/board/likes?number=2&likecount=-3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:50 +0900] "GET /wgt/board/home?heartCSS=White HTTP/1.1" 200 4923
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:50 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:12:50 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:16 +0900] "GET /wgt/board/home?heartCSS=White HTTP/1.1" 200 4913
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:16 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:16 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:18 +0900] "GET /wgt/board/likes?number=1&likecount=0 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:18 +0900] "GET /wgt/board/home HTTP/1.1" 200 4913
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:18 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:18 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:21 +0900] "GET /wgt/board/likes?number=1&likecount=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:21 +0900] "GET /wgt/board/home?heartCSS=White HTTP/1.1" 200 4913
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:21 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:21 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:29 +0900] "GET /wgt/board/likes?number=2&likecount=-4 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:29 +0900] "GET /wgt/board/home?heartCSS=White HTTP/1.1" 200 4913
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:29 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:29 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:31 +0900] "GET /wgt/board/likes?number=2&likecount=-5 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:31 +0900] "GET /wgt/board/home?heartCSS=White HTTP/1.1" 200 4913
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:31 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:31 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/board/likes?number=2&likecount=-6 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/board/home?heartCSS=White HTTP/1.1" 200 4913
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/board/likes?number=2&likecount=-7 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/board/home?heartCSS=White HTTP/1.1" 200 4913
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/board/likes?number=2&likecount=-8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/board/home?heartCSS=White HTTP/1.1" 200 4913
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/board/likes?number=2&likecount=-9 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/board/home?heartCSS=White HTTP/1.1" 200 4914
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/board/likes?number=2&likecount=-10 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/board/home?heartCSS=White HTTP/1.1" 200 4914
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/board/likes?number=2&likecount=-11 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/board/home?heartCSS=White HTTP/1.1" 200 4914
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/resources/board/img/upload/39efc4ce.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:32 +0900] "GET /wgt/resources/board/img/upload/9da45405.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:11:13:33 +0900] "GET /wgt/board/likes?number=2&likecount=-12 HTTP/1.1" 302 -
